site_id,id_site_source,nom_site,commune,lieu_dit,pays,admin1,longitude,latitude,x_l93,y_l93,epsg_source,decouverte_annee,decouverte_operation,periode,sous_periode,datation_debut,datation_fin,type_site,confiance,source,bibliographie,rapports,commentaire
ALSACE-BASEL-AF-360,360,179 route de Mittelhausbergen,Strasbourg,179 route de Mittelhausbergen,FR,Bas-Rhin,7.711947,48.5994575,1047233.0673673673,6843613.873592143,4326.0,2021,diagnostic,,,,,voie,MEDIUM,Alsace_Basel_AF_xlsx,Nills 2021,Nills 2021,
ALSACE-BASEL-AF-361,361,Extension du tramway vers l’ouest de Strasbourg (phase 2),Strasbourg - Eckbolsheim - Wolfisheim,Extension du tramway vers l’ouest de Strasbourg (phase 2),FR,Bas-Rhin,7.672418,48.591788,1044373.9313556254,6842589.648573193,4326.0,2023,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Chosson 2023,Chosson 2023,
ALSACE-BASEL-AF-362,362,RD41 Ferme Quirin,Stutzheim,RD41 Ferme Quirin,FR,Bas-Rhin,7.633648,48.627364,1041287.7833919877,6846369.488635868,4326.0,2012,diagnostic,,,,,habitat,MEDIUM,Alsace_Basel_AF_xlsx,Clerc 2012,Clerc 2012,
ALSACE-BASEL-AF-363,363,Zone d'Activités Intercommunale en bordure de la RD 83,Steinbourg,Zone d'Activités Intercommunale en bordure de la RD 83,FR,Bas-Rhin,7.42456,48.752673,1025123.8330608569,6859395.990064725,4326.0,2016,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Higelin 2016,Higelin 2016,
ALSACE-BASEL-AF-364,364,"A355-Contournement Ouest de Strasbourg- site 5-8, Vallon du Kolbsenbach",Truchtersheim,"A355-Contournement Ouest de Strasbourg- site 5-8, Vallon du Kolbsenbach",FR,Bas-Rhin,7.6636044,48.6534282,1043320.6015292928,6849391.996755865,4326.0,2017,Fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Châtelet 2021,Châtelet 2021,
ALSACE-BASEL-AF-365,365,Bruchmatten,Truchtersheim,Bruchmatten,FR,Bas-Rhin,7.6050635,48.6508372,1039032.7035291217,6848851.497274533,4326.0,2023,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Croutsch 2023,Croutsch 2023,
ALSACE-BASEL-AF-366,366,Uttenheim,Uttenheim,,FR,Bas-Rhin,7.596269,48.410462,1039940.4832015007,6822137.880055192,4326.0,,découverte isolée,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Werner ; 1915 ; p. 54-55 et Taf. VII,,
ALSACE-BASEL-AF-367,367,Chemin du Platane,Uttenheim,Chemin du Platane,FR,Bas-Rhin,7.6031028,48.4147127,1040417.8117712685,6822639.001857658,4326.0,2025,diagnostic,,,,,voie,MEDIUM,Alsace_Basel_AF_xlsx,Woefli 2025,Woefli 2025,
ALSACE-BASEL-AF-368,368,"Lotissement Wahlenheim, rue du Général de Gaulle",Wahlenheim,"Lotissement Wahlenheim, rue du Général de Gaulle",FR,Bas-Rhin,7.688265,48.762595,1044413.7088306604,6861615.338862735,4326.0,2016,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Croutsch 2016,Croutsch 2016,
ALSACE-BASEL-AF-369,369,Wiedbiehl/Lot. « Les pins »,Wasselonne,Wiedbiehl/Lot. « Les pins »,FR,Bas-Rhin,7.4472194,48.644966,1027461.1999963401,6847533.68600418,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Sainty 1991,Sainty 1991,
ALSACE-BASEL-AF-370,370,Altmatt,Westhouse,Altmatt,FR,Bas-Rhin,7.5627365,48.40002,1037530.2174585506,6820835.31892668,4326.0,1987-1990,fouille programée,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Lasserre ; Adam ; 2007 ; Hamm et al. ; 1992 ; p. 19 et fig. 2 ; n° 1-4 ; 1999 ; p. 17 et 19 et fig. 1-3 ; Hamm 2002,,
ALSACE-BASEL-AF-371,371,Eichenloch,Westhouse,Eichenloch,FR,Bas-Rhin,7.562598,48.3948,1037553.4906552234,6820255.477888509,4326.0,,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Lasserre et Adam ; 2007 ; Lasserre ; 1999 ; p. 19 ; 21 et fig. 2 ; Lasserre 1996 ; p. 9-13 ; p. 14-15,,
ALSACE-BASEL-AF-372,372,Ziegelhof,Westhouse,Ziegelhof,FR,Bas-Rhin,7.580867,48.411575,1038795.4571780881,6822195.190200438,4326.0,,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Lasserre et Adam ; 2007 ; Lasserre ; 1999 ; p. 21 et fig. 3-5,,
ALSACE-BASEL-AF-373,373,Krautland,Wilwisheim,Krautland,FR,Bas-Rhin,7.5159366,48.7484379,1031858.000842493,6859306.001344613,4326.0,2021,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Walter 2023,Walter 2023,
ALSACE-BASEL-AF-374,374,Wingersheim,Wingersheim,,FR,Bas-Rhin,7.643729,48.738451,1041303.5334977722,6858742.206034392,4326.0,début 20e,découverte isolée,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Forrer 1937,,
ALSACE-BASEL-AF-375,375,ZAC du Kochersberg,Wiwersheim,ZAC du Kochersberg,FR,Bas-Rhin,7.5990047,48.643764,1038632.9231859802,6848040.4719358515,4326.0,2005,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Croutsch 2011 ; Latron 2008 ; Rohmer 2005,Rohmer 2005,
ALSACE-BASEL-AF-376,376,route de Wasselonne,Wolfisheim,route de Wasselonne,FR,Bas-Rhin,7.672418,48.591788,1044373.9313556254,6842589.648573193,4326.0,2024,fouille,,,,,voie,MEDIUM,Alsace_Basel_AF_xlsx,Rault à paraître,Rault à paraître,
ALSACE-BASEL-AF-377,377,Chemin du domaine du Heckengarten,Zellwiller,Chemin du domaine du Heckengarten,FR,Bas-Rhin,7.5032048,48.3994117,1033134.9976190755,6820515.0006529065,4326.0,2021,diagnostic,,,,,voie,MEDIUM,Alsace_Basel_AF_xlsx,Bolly 2021,Bolly 2021,
ALSACE-BASEL-AF-378,378,Brunnenzug,Algolsheim,Brunnenzug,FR,Haut-Rhin,7.558736,48.005554,1039764.2078592259,6777051.3831372345,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Zumstein 1964-65,,
ALSACE-BASEL-AF-379,379,Oberfeld,Algolsheim,Oberfeld,FR,Haut-Rhin,7.558736,48.005554,1039764.2078592259,6777051.3831372345,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Zumstein 1964-65,,
ALSACE-BASEL-AF-380,380,Altkirch,Altkirch,,FR,Haut-Rhin,7.24303,47.62039,1018556.5233215983,6733006.1936607845,4326.0,,découverte isolée,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Zumstein 1964-65,,
ALSACE-BASEL-AF-381,381,Ammerschwihr,Ammerschwihr,,FR,Haut-Rhin,7.281932,48.125619,1018431.6164609154,6789219.287197972,4326.0,,découverte isolée,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Mordant et Gaiffe ; 1996 ; p. 716-717 ; Voegtlin ; 1991 ; p. 45 ; Zumstein ; 1966 ; p. 29 ; 74 et fig. 15 ; n° 29,,
ALSACE-BASEL-AF-382,382,rue des Vosges,Artzenheim,rue des Vosges,FR,Haut-Rhin,7.538469,48.114434,1037560.3203386245,6789043.835532172,4326.0,2022,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Dabek 2022,Dabek 2022,
ALSACE-BASEL-AF-383,383,Lisière de la forêt de la Hardt,Battenheim,Lisière de la forêt de la Hardt,FR,Haut-Rhin,7.405581,47.811168,1029566.0410325619,6754837.669668745,4326.0,,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Schweitzer 1989 ; p. 42,,
ALSACE-BASEL-AF-384,384,"Rue des près, rue des pommiers",Battenheim,"Rue des près, rue des pommiers",FR,Haut-Rhin,7.379322,47.821667,1027539.0537630979,6755893.14728459,4326.0,2021,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Michler 2021,Michler 2021,
ALSACE-BASEL-AF-385,385,Espace Sewloch,Beblenheim,Espace Sewloch,FR,Haut-Rhin,7.34043,48.160819,1022562.6257255266,6793362.758488098,4326.0,2009,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Mischler 2009,Mischler 2009,
ALSACE-BASEL-AF-386,386,Bennwihr,Bennwihr,,FR,Haut-Rhin,7.324691,48.145017,1021490.2740647809,6791545.086328629,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Zumstein 1964-65,,
ALSACE-BASEL-AF-387,387,Rohracker et Scheracker,Bernwiller,Rohracker et Scheracker,FR,Haut-Rhin,7.20026853,47.69523425,1014907.0343700894,6741137.998570874,4326.0,,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Lack 1986,,
ALSACE-BASEL-AF-388,388,Biesheim,Biesheim,,FR,Haut-Rhin,7.545777,48.040215,1038577.8246211751,6780840.981097868,4326.0,,découverte isolée,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Zumstein 1964-65,,
ALSACE-BASEL-AF-389,389,Zug zwischen der Landstrasse und dem Dietweg,Biesheim,Zug zwischen der Landstrasse und dem Dietweg,FR,Haut-Rhin,7.542353,48.035687,1038352.009598153,6780323.964212641,4326.0,2023,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Habasque Sudour 2023,,
ALSACE-BASEL-AF-390,390,Muehlaecker,Bischwihr,Muehlaecker,FR,Haut-Rhin,7.44010929,48.10247698,1030327.0402243254,6787301.2217896255,4326.0,,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Vergnaud et al. 2013,,
ALSACE-BASEL-AF-391,391,Bollwiller,Bollwiller,,FR,Haut-Rhin,7.262279,47.860229,1018562.6044379419,6759692.568258979,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Zumstein 1964-65,,
ALSACE-BASEL-AF-392,392,Bruebach,Bruebach,,FR,Haut-Rhin,7.35865,47.700355,1026738.1482799205,6742349.592076251,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Voegtlin ; 1991 ; p. 45 ; Voegtlin M. et C. ; 1989,,
ALSACE-BASEL-AF-393,393,Am Talberg,Bruebach,Am Talberg,FR,Haut-Rhin,7.35865,47.700355,1026738.1482799205,6742349.592076251,4326.0,,fouille de sauvetage,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Voegtlin 1999,,
ALSACE-BASEL-AF-394,394,Rixheimerboden,Bruebach,Rixheimerboden,FR,Haut-Rhin,7.360407,47.711237,1026802.9948193885,6743564.043788975,4326.0,,prospection,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Voegtlin 1985 ; p. 263-265,,
ALSACE-BASEL-AF-395,395,Brunstatt,Brunstatt,,FR,Haut-Rhin,7.31648,47.720379,1023458.5626348852,6744397.349302779,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Mordant et Gaiffe ; 1996 ; p. 732-733 ; Plouin ; 2007 ; p. 125 ; Schweitzer ; 1985 ; p. 13 et pl. 13 ; n° 4 ; 1989a ; p. 10,,
ALSACE-BASEL-AF-396,396,Schmerbersbrunnen,Brunstatt,Schmerbersbrunnen,FR,Haut-Rhin,7.339284,47.713131,1025209.9117868172,6743686.945443429,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-397,397,Fridolinsberg,Brunstatt,Fridolinsberg,FR,Haut-Rhin,7.33691,47.70858,1025059.9272724051,6743172.302006466,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-398,398,Colmar,Colmar,,FR,Haut-Rhin,7.358509,48.07936,1024404.244528444,6784397.946974476,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Kraft 1947 ; p. 129,,
ALSACE-BASEL-AF-399,399,Colmar,Colmar,,FR,Haut-Rhin,7.358509,48.07936,1024404.244528444,6784397.946974476,4326.0,,découverte isolée,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Zumstein 1964-65,,
ALSACE-BASEL-AF-400,400,Colmar,Colmar,,FR,Haut-Rhin,7.358509,48.07936,1024404.244528444,6784397.946974476,4326.0,,découverte isolée,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Zumstein 1964-65,,
ALSACE-BASEL-AF-401,401,Cavalerie,Colmar,Cavalerie,FR,Haut-Rhin,7.358509,48.07936,1024404.244528444,6784397.946974476,4326.0,,découverte isolée,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Zumstein 1964-65,,
ALSACE-BASEL-AF-402,402,"Herten Grasmatt/Riedwhir I, II, III",Colmar,"Herten Grasmatt/Riedwhir I, II, III",FR,Haut-Rhin,7.463739,48.15219,1031770.9887510943,6792916.185577726,4326.0,,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-403,403,Cavalerie,Colmar,Cavalerie,FR,Haut-Rhin,7.360227,48.082089,1024515.2478234739,6784707.812307537,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Zumstein 1964-65,,
ALSACE-BASEL-AF-404,404,Lotissement « les terrasses du Diaconat »,Colmar,Lotissement « les terrasses du Diaconat »,FR,Haut-Rhin,7.3434467,48.061325,1023394.4761632172,6782335.0258895,4326.0,,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Lasserre 1990 ; Maise ; Lasserre 2005,,
ALSACE-BASEL-AF-405,405,4 rue André Kiener,Colmar,4 rue André Kiener,FR,Haut-Rhin,7.369381,48.097189,1025103.043851012,6786420.945182545,4326.0,2024,Fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Boury 2025,,
ALSACE-BASEL-AF-406,406,Base de Loisirs/ Gravière,Colmar-Houssen,Base de Loisirs/ Gravière,FR,Haut-Rhin,7.3740745,48.115524,1025339.0939814292,6788474.718860997,4326.0,,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Roth-Zenher ; Denaire 2009 ; Veber et al. 2007,,
ALSACE-BASEL-AF-407,407,"Obermaettle ""Base de loisirs""",Colmar-Houssen,"Obermaettle ""Base de loisirs""",FR,Haut-Rhin,7.379279,48.119379,1025702.0550518581,6788923.9248594,4326.0,2008,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Roth-Zehner 2009,,
ALSACE-BASEL-AF-408,408,"Buttermilch, tranche 1",Dessenheim,"Buttermilch, tranche 1",FR,Haut-Rhin,7.451306,47.971877,1031976.8447976231,6772858.2789584,4326.0,2018,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Schneikert 2018,,
ALSACE-BASEL-AF-409,409,Schlierbach/RD 201,Dietwiller,Schlierbach/RD 201,FR,Haut-Rhin,7.4246387,47.692295,1031729.8815406531,6741730.630869296,4326.0,,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Henigfeld 2004,,
ALSACE-BASEL-AF-410,410,Lerchenberg,Didenheim,Lerchenberg,FR,Haut-Rhin,7.2829976,47.71976,1020955.7338818858,6744192.052670857,4326.0,1982,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Schweitzer ; 1985 ; p. 13 ; Schweitzer 1986,,
ALSACE-BASEL-AF-411,411,"ZAC des Collines 2eme ZAC, tr 1",Didenheim,"ZAC des Collines 2eme ZAC, tr 1",FR,Haut-Rhin,7.286061,47.72495,1021153.7870649232,6744780.289322541,4326.0,,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Mamie et al. ; 2009,,
ALSACE-BASEL-AF-412,412,"Kahlberg, ZAC Espace d'activités",Didenheim,"Kahlberg, ZAC Espace d'activités",FR,Haut-Rhin,7.299737,47.723823,1022184.3308130878,6744710.971837673,4326.0,2009,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Boisseau 2009,,
ALSACE-BASEL-AF-413,413,"Kahlberg, ZAC Espace",Didenheim,"Kahlberg, ZAC Espace",FR,Haut-Rhin,7.299737,47.723823,1022184.3308130878,6744710.971837673,4326.0,2009,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Denaire et al. 2011,,
ALSACE-BASEL-AF-414,414,Gallenberg,Didenheim,Gallenberg,FR,Haut-Rhin,7.302165,47.720842,1022384.1198129687,6744390.171843131,4326.0,1966,découverte isolée,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Gallia 1968,,
ALSACE-BASEL-AF-415,415,Lerchenberg,Didenheim,Lerchenberg,FR,Haut-Rhin,7.28542,47.718341,1021145.635542568,6744044.477518925,4326.0,1982,découverte isolée,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Schweitzer 1984 ; Gallia 1985 ; Schweitzer 1987,,
ALSACE-BASEL-AF-416,416,Schlierbach,Dietwiller-Schlierbach,Schlierbach,FR,Haut-Rhin,7.40921,47.692084,1030575.6535233464,6741642.520095698,4326.0,,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Henigfeld ; Robert 2004,,
ALSACE-BASEL-AF-417,417,Durrenentzen,Durrenentzen,,FR,Haut-Rhin,7.500917,48.092622,1034908.4243979465,6786463.944504644,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Zumstein 1964-65,,
ALSACE-BASEL-AF-418,418,Carrière des Tuileries,Eguisheim,Carrière des Tuileries,FR,Haut-Rhin,7.3119736,48.044956,1021152.7454292878,6780390.284369091,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Gallay M. ; 1970 ; p. 165 ; Mordant et Gaiffe ; 1996 ; p. 700-701 et 732-33 ; Voegtlin ; 1991 ; p. 45 et 51 ; Werner ; 1926 ; Zumstein ; 1966 ; p. 29 ; 96-98 et fig. 29,,
ALSACE-BASEL-AF-419,419,Oben am Wettelsheimer Weg,Eguisheim,Oben am Wettelsheimer Weg,FR,Haut-Rhin,7.306528,48.043249,1020757.903866729,6780178.7414588295,4326.0,,découverte isolée,,,,,voie,MEDIUM,Alsace_Basel_AF_xlsx,Gallay M. ; 1970 ; p. 165,,
ALSACE-BASEL-AF-420,420,"RN 83 - RD14, Strassenaecker et Unten am Herrenweg",Eguisheim,"RN 83 - RD14, Strassenaecker et Unten am Herrenweg",FR,Haut-Rhin,7.320022,48.040558,1021778.311844669,6779935.051762616,4326.0,1998,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Lasserre ; Adam ; 2007 ; Munier ; Watts ; 1998 ; p. 65 ; fig. 32 et 33,,
ALSACE-BASEL-AF-421,421,Tuilerie Malsbachacker,Eguisheim,Tuilerie Malsbachacker,FR,Haut-Rhin,7.312971,48.044087,1021232.2291607412,6780297.917557358,4326.0,1924,découverte isolée,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Geis ; Schaeffer 1927 ; Encyclopédie de l'Alsace ; vol. 5 ; 1982,,
ALSACE-BASEL-AF-422,422,Intersection entre RD 83 et RD14,Eguisheim,Intersection entre RD 83 et RD14,FR,Haut-Rhin,7.323079,48.041058,1022002.7456163533,6780002.9929445805,4326.0,1997,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Munier ; Watts ; 1998,,
ALSACE-BASEL-AF-423,423,Saulöscher,Eguisheim,Saulöscher,FR,Haut-Rhin,7.310901,48.046203,1021065.3767763377,6780524.289349956,4326.0,,découverte isolée,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Glory ; 1948 ; Zumstein 1970,,
ALSACE-BASEL-AF-424,424,Oberer Wettolsheimerweg,Eguisheim,Oberer Wettolsheimerweg,FR,Haut-Rhin,7.301713,48.044529,1020391.8839868468,6780301.22239064,4326.0,,découverte isolée,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Zumstein 1970,,
ALSACE-BASEL-AF-425,425,Oberfeld,Eguisheim,Oberfeld,FR,Haut-Rhin,7.312558,48.035172,1021255.5786241877,6779307.035789701,4326.0,1889,découverte isolée,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Zumstein 1964-65 ; Zumstein 1970 ; Gutmann 1902,,
ALSACE-BASEL-AF-426,426,Muhlengarten,Eguisheim,Muhlengarten,FR,Haut-Rhin,7.31095,48.043018,1021088.3359565961,6780171.081855527,4326.0,,découverte isolée,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Zehner 1998,,
ALSACE-BASEL-AF-427,427,Buhl,Eguisheim,Buhl,FR,Haut-Rhin,7.312127,48.038152,1021205.428895321,6779635.940398069,4326.0,,découverte isolée,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Zumstein 1964-65 ; Gutmann 1902 ; Zumstein 1970,,
ALSACE-BASEL-AF-428,428,Oben am Herrenweg,Eguisheim,Oben am Herrenweg,FR,Haut-Rhin,7.312782,48.040297,1021241.1581124561,6779876.612512964,4326.0,1893,découverte isolée,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Zumstein 1964-65,,
ALSACE-BASEL-AF-429,429,Oberfeld,Eguisheim,Oberfeld,FR,Haut-Rhin,7.306528,48.043249,1020757.903866729,6780178.7414588295,4326.0,,découverte isolée,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Zumstein 1964-65,,
ALSACE-BASEL-AF-430,430,Village Ziegelgarten,Eguisheim,Village Ziegelgarten,FR,Haut-Rhin,7.306528,48.043249,1020757.903866729,6780178.7414588295,4326.0,,découverte isolée,,,,,habitat,MEDIUM,Alsace_Basel_AF_xlsx,Zumstein 1964-65,,
ALSACE-BASEL-AF-431,431,Niederwald,Eguisheim,Niederwald,FR,Haut-Rhin,7.332079,48.031317,1022731.791868047,6778958.8954003705,4326.0,2020 / 2023,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Bachellerie 2020 ; Konopka 2024 ; Rault à paraître,,
ALSACE-BASEL-AF-432,432,"Reguisheimer feld/THK, 1° tr",Ensisheim,"Reguisheimer feld/THK, 1° tr",FR,Haut-Rhin,7.356815,47.872718,1025544.6004971357,6761463.764876081,4326.0,2000 / 2002,fouille ; diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Zehner ; Bakaj 2001 ; Prouin 2007 ; Pélissier et al 2002,,
ALSACE-BASEL-AF-433,433,"Reguisheimerfeld, RD 201 tr. 2",Ensisheim,"Reguisheimerfeld, RD 201 tr. 2",FR,Haut-Rhin,7.355859,47.875778,1025454.4933618142,6761799.314326551,4326.0,2014 / 2015,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Pierrevelcin 2016 ; Abert ; Koziol à paraître,,
ALSACE-BASEL-AF-434,434,Echangeur de l'A35 (Colmar-Mulhouse),Ensisheim,Echangeur de l'A35 (Colmar-Mulhouse),FR,Haut-Rhin,7.386006,47.875408,1027706.9447618243,6761882.950156201,4326.0,1981,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Mathieu 1981,,
ALSACE-BASEL-AF-435,435,Reguisheimerfeld,Ensisheim,Reguisheimerfeld,FR,Haut-Rhin,7.363244,47.87279,1026024.0498656181,6761498.277702727,4326.0,,découverte isolée,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,CAG 68,,
ALSACE-BASEL-AF-436,436,Grosser Wickenburg,Ensisheim,Grosser Wickenburg,FR,Haut-Rhin,7.364732,47.869474,1026155.4770159216,6761136.533235097,4326.0,,découverte isolée,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,CAG 68,,
ALSACE-BASEL-AF-437,437,Diebesfeld/puits,Ensisheim,Diebesfeld/puits,FR,Haut-Rhin,7.335398,47.859928,1024023.9055923761,6759956.689474267,4326.0,1931,découverte isolée,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,info CHAR,,
ALSACE-BASEL-AF-438,438,Ratsfeld/Ratsfeld am Kanal,Ensisheim,Ratsfeld/Ratsfeld am Kanal,FR,Haut-Rhin,7.375896,47.848688,1027116.7818926086,6758876.664293916,4326.0,1982,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Gallia 1984,,
ALSACE-BASEL-AF-439,439,Les octrois,Ensisheim,Les octrois,FR,Haut-Rhin,7.371046,47.864034,1026660.2533980008,6760559.102753163,4326.0,1995,fouille,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Jeunesse 1995,,
ALSACE-BASEL-AF-440,440,Mittlere Eben,Eschentzwiller,Mittlere Eben,FR,Haut-Rhin,7.392593,47.701794,1029271.1183429932,6742650.220370631,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,,,
ALSACE-BASEL-AF-441,441,Stuecke/sablière Baumlin,Geispitzen,Stuecke/sablière Baumlin,FR,Haut-Rhin,7.435811,47.67531,1032672.5780785813,6739893.540600947,4326.0,,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Griselin et al. 2016 ; Wolf 1996,,
ALSACE-BASEL-AF-442,442,rue de la Poterne,Gundolsheim,rue de la Poterne,FR,Haut-Rhin,7.292855,47.93162,1020414.5597099133,6767737.257868465,4326.0,2015,diagnostic,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Dabek 2015,,
ALSACE-BASEL-AF-443,443,Habsheim,Habsheim,,FR,Haut-Rhin,7.415869,47.72841,1030848.7978137544,6745700.04701361,4326.0,,découverte isolée,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Voegtlin ; 1991 ; p. 51 et 57 ; Zumstein ; 1966 ; p. 29-32 ; 122-124 et fig. 43,,
ALSACE-BASEL-AF-444,444,Altstrasse,Habsheim,Altstrasse,FR,Haut-Rhin,7.418111,47.734246,1030980.338490777,6746356.834698511,4326.0,,découverte isolée,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Wolf 1969,,
ALSACE-BASEL-AF-445,445,Habsheim,Habsheim,,FR,Haut-Rhin,7.415869,47.72841,1030848.7978137544,6745700.04701361,4326.0,,découverte isolée,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Zumstein 1964-65,,
ALSACE-BASEL-AF-446,446,Habsheim,Habsheim,,FR,Haut-Rhin,7.415869,47.72841,1030848.7978137544,6745700.04701361,4326.0,,,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Dabek 2017,Dabek 2017,
ALSACE-BASEL-AF-447,447,Schwarzboden,Habsheim,Schwarzboden,FR,Haut-Rhin,7.416829,47.74033,1030846.6075923457,6747026.366887574,4326.0,,découverte isolée,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Dabek 2017,Dabek 2017,
ALSACE-BASEL-AF-448,448,Rolisen,Habsheim,Rolisen,FR,Haut-Rhin,7.41607,47.739287,1030796.2907898432,6746907.485606886,4326.0,,découverte isolée,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Dabek 2017,Dabek 2017,
ALSACE-BASEL-AF-449,449,Vorburg,Habsheim,Vorburg,FR,Haut-Rhin,7.414202,47.73441,1030686.7850916841,6746358.649624089,4326.0,,découverte isolée,,,,,indéterminé,HIGH,Alsace_Basel_AF_xlsx,Dabek 2017,Dabek 2017,
